"Kategoria";"Kod";"Nazwa";"Zmienna";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
"Dochody";0000000;"POLSKA";"z pracy najemnej";"2017";831,94;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy najemnej";"2018";889,99;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy najemnej";"2019";941,65;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy najemnej";"2020";1017,33;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"1999";33,50;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2000";32,75;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2001";32,23;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2002";33,53;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2003";26,91;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2004";30,06;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2005";34,10;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2006";38,47;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2007";45,16;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2008";43,18;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2009";43,07;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2010";50,32;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2011";44,61;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2012";52,84;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2013";57,24;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2014";44,65;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2015";44,22;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2016";48,21;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2017";67,45;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2018";63,64;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2019";61,53;"zł";"";
"Dochody";0000000;"POLSKA";"z gospodarstwa indywidualnego w rolnictwie";"2020";63,56;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"1999";45,79;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2000";52,81;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2001";55,16;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2002";54,37;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2003";55,38;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2004";58,94;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2005";61,48;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2006";70,85;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2007";82,78;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2008";91,58;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2009";101,37;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2010";109,26;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2011";109,01;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2012";108,46;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2013";111,81;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2014";114,51;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2015";120,14;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2016";124,38;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2017";134,58;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2018";147,29;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2019";164,69;"zł";"";
"Dochody";0000000;"POLSKA";"z pracy na własny rachunek";"2020";173,94;"zł";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"1999";;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2000";;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2001";;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2002";;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2003";48,6;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2004";51,0;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2005";55,5;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2006";54,3;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2007";54,6;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2008";47,2;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2009";42,5;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2010";46,1;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2011";40,9;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2012";48,7;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2013";51,2;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2014";39,0;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2015";36,8;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2016";38,8;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2017";50,1;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2018";43,2;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2019";37,4;"%";"";
"Dochody";0000000;"POLSKA";"przeciętny miesięczny dochód rozporządzalny na 1 osobę  z gospodarstwa indywidualnego w rolnictwie w relacji do przeciętnego miesięcznego dochodu na 1 osobę z pracy na własny rachunek";"2020";36,5;"%";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"1999";183,66;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2000";198,59;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2001";217,89;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2002";230,75;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2003";258,17;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2004";260,80;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2005";266,00;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2006";280,03;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2007";283,03;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2008";298,74;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2009";322,51;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2010";337,03;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2011";348,86;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2012";369,24;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2013";378,21;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2014";387,70;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2015";397,30;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2016";459,14;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2017";499,11;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2018";528,38;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2019";584,43;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych";"2020";618,90;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"1999";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2000";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2001";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2002";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2003";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2004";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2005";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2006";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2007";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2008";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2009";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2010";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2011";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2012";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2013";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2014";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2015";;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2016";42,43;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2017";70,24;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2018";67,35;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2019";87,66;"zł";"";
"Dochody";0000000;"POLSKA";"ze świadczeń społecznych; w tym ze świadczenia wychowawczego "Rodzina 500+"";"2020";117,34;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"1999";540,82;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2000";588,63;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2001";620,47;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2002";638,41;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2003";682,90;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2004";706,34;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2005";731,84;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2006";802,43;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2007";894,51;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2008";1006,57;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2009";1071,67;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2010";1147,18;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2011";1183,66;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2012";1232,85;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2013";1254,89;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2014";1293,32;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2015";1337,87;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2016";1425,75;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2017";1548,87;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2018";1643,14;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2019";1768,65;"zł";"";
"Dochody";0000000;"POLSKA";"dochód do dyspozycji";"2020";1874,24;"zł";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"1999";;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2000";;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2001";;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2002";;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2003";;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2004";;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2005";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2006";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2007";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2008";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2009";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2010";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2011";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2012";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2013";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2014";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2015";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2016";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2017";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2018";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2019";100,0;"%";"";
"Dochody";0000000;"POLSKA";"ogółem, Polska = 100";"2020";100,0;"%";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"1999";580,91;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2000";605,26;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2001";651,81;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2002";690,84;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2003";727,46;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2004";748,86;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2005";777,94;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2006";852,98;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2007";950,96;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2008";1118,57;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2009";1174,26;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2010";1239,17;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2011";1282,93;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2012";1367,00;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2013";1344,79;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2014";1366,33;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2015";1471,84;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2016";1586,03;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2017";1626,18;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2018";1755,50;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2019";1955,20;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"ogółem";"2020";2031,24;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"1999";283,19;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2000";278,21;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2001";308,81;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2002";318,05;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2003";323,97;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2004";316,52;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2005";352,06;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2006";404,26;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2007";476,88;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2008";600,00;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2009";635,20;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2010";661,71;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2011";720,96;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2012";730,42;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2013";710,50;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2014";755,03;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2015";847,97;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2016";876,22;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2017";886,45;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2018";982,52;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2019";1091,17;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy najemnej";"2020";1112,78;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"1999";12,36;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2000";15,99;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2001";9,01;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2002";28,35;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2003";9,29;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2004";20,67;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2005";19,36;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2006";27,74;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2007";15,62;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2008";36,92;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2009";16,38;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2010";36,23;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2011";26,53;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2012";39,87;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2013";1,48;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2014";-0,97;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2015";4,22;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2016";10,15;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2017";19,77;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2018";9,83;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2019";13,93;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z gospodarstwa indywidualnego w rolnictwie";"2020";0,00;"zł";"x";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"1999";52,27;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2000";52,62;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2001";58,16;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2002";49,65;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2003";49,51;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2004";58,69;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2005";57,90;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2006";58,46;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2007";81,49;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2008";103,96;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2009";124,99;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2010";117,98;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2011";104,30;"zł";"";
"Dochody";0200000;"DOLNOŚLĄSKIE";"z pracy na własny rachunek";"2012";107,58;"zł";"";
